doc_key,mention_ind,mentions_vs_mentionstr,mentions_vs_clusters,mentions_vs_tbound,category,pronoun_class,entity_name,name_fuzzy_scores,neighbour_distance,nominal_neighbour_distance,surface_neighbour_distance,avg_fuzzy_scores,cluster_size,nominal_size,is_plural,num_major_mentions_neigh,num_helpers,num_dists,fin_dists,is_nested,nested_entities,dataset,predicted_answer,answer,phrase_extr,correct,options,pred_in_opts,pred_gender,ans_gender,output,predicted_pronoun,answer_pronoun,num_options,is_dialogue,correct_extr
169_The_Hut_in_the_Forest_0,128,his wife,1,"[707, 708]",NOM,-1,The Mother,40,2,69,75,73.71428571428571,11,7,False,21,-1,-2,-1,1,['The Father'],fantasy,None of the Above,None of the Above,his wife,True,"['Millet', 'The Brindled Cow', 'The Forest', 'The Youngest Daughter', 'The Night', 'The Father', 'The Old Man', 'The Second Daughter', 'The Eldest Daughter', ""The Old Man's Bed"", 'The Table', 'The Cock', ""The Father's Dinner"", 'The Pretty Little Hen', 'The White Beard', 'The Cellar', ""The Old Man's Royal Palace"", 'None of the Above']",True,None,None,"- Mention: {{his wife}}
- Explanation: The mention refers to the wife of the woodcutter.
- The mention refers to: None of the Above 
",{},{},18,False,True
092_The_King_of_the_Golden_Mountain_0,282,his father,0,"[1472, 1473]",NOM,-1,The Merchant,47,9,9,199,81.91304347826087,85,23,False,21,-1,-2,-1,1,"[""The Merchant's Son""]",fantasy,The Merchant,The Merchant,his father,True,"['The Queen', ""The Queen's Own Kingdom"", 'The Golden Mountain', 'The Merchant', 'The Water', 'A Glass Of Wine', 'The Field', 'The Black Dwarf', 'The Boat', 'The Water Of Life', 'The Town', 'A Piece Of Meat', 'The Palace', 'A Shepherd', ""The Merchant's Son"", 'The Sword', 'The Cloak', ""The Merchant's Son's Finger"", ""The Queen's Child"", 'The Ring', 'None of the Above']",True,Male,Male,"- Mention: {{his father}}
- Explanation: The mention refers to the merchant who made a deal with the black dwarf.
- The mention refers to: The Merchant 
","{2: 49, 1: 10, 0: 3}","{2: 49, 1: 10, 0: 3}",21,False,True
016_The_Three_Snake-Leaves_0,27,our fatherland,3,"[167, 168]",NOM,-1,The Kingdom,38,12,12,13,57.666666666666664,3,3,False,13,-1,-2,-1,1,['Others'],fantasy,The Kingdom,The Kingdom,our fatherland,True,"['A Second Snake', 'The Skipper', 'Bread', ""The Young King's Father"", 'The Great Ship', 'Wine', 'The Young King', 'The Royal Vault', 'The Sea', 'The Door', 'The Kingdom', 'The Old King', 'The Little Boat', 'The Young Queen', 'The Snake', 'The Faithful Servant', 'None of the Above']",True,Neutral,Neutral,"- Mention: {{our fatherland}}
- Explanation: The youth is rallying his comrades to fight for their homeland.
- The mention refers to: The Kingdom 
",{},{},17,False,True
134_The_Six_Servants_0,344,his wife,1,"[2922, 2923]",NOM,-1,The Maiden,40,7,21,21,41.294117647058826,58,17,False,14,-1,-2,-1,1,['The Prince'],fantasy,The Maiden,The Maiden,his wife,True,"['The Old Woman', 'The Water', 'The Prince', 'The Bandage', 'The Man By The Road', 'The Tall One', 'The Stout One', 'The Swineherd', 'The Wine', 'The Frosty One', 'The Ring', ""The Prince's Arms"", 'The Red Sea', 'The Maiden', 'The Wood', 'The King', 'The Listener', 'The Rock', 'None of the Above']",True,Female,Female,"- Mention: {{his wife}}
- Explanation: The mention refers to the princess who was the daughter of the old queen.
- The mention refers to: The Maiden 
","{3: 32, 1: 8, 0: 1}","{3: 32, 1: 8, 0: 1}",19,False,True
122_Donkey_Cabbages_0,309,his sweetheart,13,"[2080, 2081]",NOM,-1,The Maiden,50,59,59,74,54.470588235294116,61,17,False,19,-1,-2,-1,1,['The Huntsman'],fantasy,The Maiden,The Maiden,his sweetheart,True,"['The Castle', 'The Wise Woman', 'The Wishing Cloak', 'The Salad', 'The Pillow', 'The Cloud', 'The Miller', 'The Courtyard', 'The Heart Of The Bird', 'The Treasure', 'The Garnet Mountain', 'The Huntsman', 'The Cabbage-garden', 'The Drink', 'The Maid-servant', 'The Old Woman', 'The Maiden', 'None of the Above']",True,Female,Female,"- Mention: {{his sweetheart}}
- Explanation: The mention refers to the maiden who was tricked by the old woman into stealing the huntsman's treasure.
- The mention refers to: The Maiden 
","{3: 22, 0: 14, 1: 8}","{3: 22, 0: 14, 1: 8}",18,False,True
100_The_Devil’s_Sooty_Brother_0,35,The soldier,0,"[166, 167]",NOM,-1,Hans,40,2,15,104,68.25,150,20,False,17,-1,-2,-1,0,[],fantasy,Hans,Hans,The soldier,True,"['The Doors', 'The Second Kettle', 'The Landlord', 'The Knapsack', 'The King', 'Hell', 'Nails', ""The King's Eldest Daughter"", ""Hans's Former Corporal"", 'Money', 'The Devil', ""The King's Youngest Daughter"", ""Hans's Former Ensign"", 'Hans', 'Old Bird', 'The Fire', 'None of the Above']",True,Male,Male,"- Mention: {{The soldier}}
- Explanation: The mention refers to the main character of the story, who is a disbanded soldier.
- The mention refers to: Hans 
","{2: 65, 1: 44, 0: 21}","{2: 65, 1: 44, 0: 21}",17,False,True
"036_The_Wishing-Table,_the_Gold-Ass,_and_the_Cudgel_in_the_Sack_0",177,his house,10,"[1196, 1197]",NOM,-1,The Tailor's House,71,62,62,62,90.33333333333333,3,3,False,16,-1,-2,-1,1,['The Tailor'],fantasy,The Tailor's House,The Tailor's House,his house,True,"['The Third Son', 'The Bee', 'The Goat', ""The Goat's Head"", 'The Youth', 'The Table', 'The Miller', 'The Cudgel', 'The Second Ass', 'The Turner', 'The Bear', 'The Fox', 'A Dish', ""The Fox's Cave"", 'Food', 'The Sack', 'The Joiner', 'The Stable', ""The Tailor's House"", 'The Gold-ass', 'The Tailor', 'The Inn', 'The Host', ""The Turner's Master"", 'The Wishing-table', 'None of the Above']",True,Neutral,Neutral,"- Mention:  {{his house}}
- Explanation: The mention refers to the house where the tailor lives.
- The mention refers to: The Tailor's House 
",{},{},26,False,True
071_How_Six_Men_Got_on_in_the_World_0,102,"a man who wore a cap , but had put it quite on one ear",19,"[632, 646]",NOM,-1,The Man With The Cap,55,5,152,152,80.0,12,2,False,14,-1,-2,-1,1,"['The Cap', 'Others']",fantasy,The Man With The Cap,The Man With The Cap,"a man who wore a cap , but had put it quite on one ear",True,"['The Sergeant', 'The Runner', ""The Runner's Pitcher"", 'The Master', 'The Sack', 'The Blower', 'The Cook', 'The Cap', 'The Kingdom', 'The Room', 'The Strong One', 'The Man With The Cap', 'The Heat', 'The Well', 'The Food', ""The King's Daughter"", 'The Other Leg', 'The Huntsman', ""The Strong One's Back"", 'The King', 'None of the Above']",True,Male,Male,"- Mention: {{a man who wore a cap , but had put it quite on one ear}}
- Explanation: This mention describes a man who wears his cap in a peculiar way, causing a frost when he sets it straight.
- The mention refers to: The Man With The Cap 
","{2: 4, 0: 4, 1: 2}","{2: 4, 0: 4, 1: 2}",21,False,True
050_Briar-Rose_0,237,the open country,8,"[1437, 1439]",NOM,-1,The Kingdom,62,91,91,180,61.0,4,4,False,9,-1,-2,-1,0,[],fantasy,None of the Above,The Kingdom,the open country,False,"['The Thirteenth Fairy', 'The Good Old Man', 'The Castle', 'The Deep Sleep', 'The Old Woman', 'The Spindle', 'The Evil Sentence', 'The King', 'The Castle-yard', 'The Wall', 'The Court', 'The Door', 'The Feast', 'The Queen', 'The Twelfth Fairy', 'The Scullery Boy', 'Briar-rose', 'The Roof', 'The Cook', ""The King's Son"", 'The Kingdom', 'The Maid', 'None of the Above']",True,None,Neutral,"- Mention: {{the open country}}
- Explanation: The mention refers to the area outside the castle where the pigeons flew after waking up.
- The mention refers to: None of the Above 
",{},{},23,False,True
135_The_White_Bride_and_the_Black_One_0,92,the coachman,7,"[553, 554]",NOM,-1,Reginer,33,3,16,31,65.5,42,16,False,17,-1,-2,-1,0,[],fantasy,None of the Above,None of the Above,the coachman,True,"[""The King's Wife"", 'The Step-daughter', 'The King', 'The Picture', 'God', 'The Step-mother', 'The Carriage', ""The Step-daughter's Noble Royal Apparel"", ""The Step-mother's Arts Of Witchcraft"", 'The Sink', 'The Way Into The Village', 'The Village', ""The Step-mother's Daughter"", 'None of the Above']",True,None,None,"- Mention: {{the coachman}}
- Explanation: The mention refers to the coachman who served the King.
- The mention refers to: None of the Above 
",{},{},14,False,True
163_The_Glass_Coffin_0,376,the magician,23,"[2644, 2645]",NOM,-1,The Stranger,67,44,71,77,71.4,42,10,False,14,-1,-2,-1,1,"[""The Maiden's Brother""]",fantasy,The Stranger,The Stranger,the magician,True,"[""The Maiden's Castle"", 'The Stone', 'The Forest', 'The Hut', 'The Tree', 'The Old Man', 'The Lovely Music', 'The Maiden', 'The Servant', 'The Hall', 'The Stranger', 'The Glass Chest', ""The Maiden's Prison"", 'The Voice', 'The Stone', 'The Horse', 'The Stag', 'The Hall', ""The Maiden's Brother"", 'The Tailor', 'The Glass Coffin', 'None of the Above']",True,Male,Male,"- Mention: {{the magician}}
- Explanation: The magician is the antagonist of the story who imprisoned the maiden and transformed her brother into a stag.
- The mention refers to: The Stranger 
",{2: 32},{2: 32},22,False,True
060_The_Two_Brothers_0,1182,"My master , who killed the dragon",47,"[6078, 6084]",NOM,-1,The Younger Huntsman Brother,52,18,18,20,56.65909090909091,293,88,False,21,-1,-2,-1,1,"['The Bear', 'The Dragon']",fantasy,The Younger Huntsman Brother,The Younger Huntsman Brother,"My master , who killed the dragon",True,"['The Foster-father', 'The Confectionery', 'The Town', 'The Marshal', ""The Dragon's Heads"", 'The Meat', 'The Cook', 'The Elder Huntsman Brother', 'The House And Courtyard', 'The Foot', 'The Goldsmith', 'The Inn', 'The Hart', 'The Handkerchief', 'The Witch', 'The Hare', 'The Fox', 'The Royal Clothing', 'The Dragon', ""The Younger Huntsman Brother's Head"", 'The Egg', 'The Black Crape', 'The Fire', 'The Time', 'The Spit', 'The Younger Huntsman Brother', 'The Time', 'The Poor Broom-maker', 'The Cup-bearer', 'The Royal Bed', 'The Host', 'The King', 'The Soldier', 'The Wine', 'The Door', 'The Wand', 'The Village', 'The Red Cloth', 'The Lion', 'The Tree', 'The Hare', 'The Wine', 'The Wolf', 'The Wine', 'The Chamber', 'The Golden Clasp', ""The King's Daughter"", 'The Forest', 'The Bread', 'The Bear', 'The Fox', 'The Church', 'The Golden Bird', 'The Wedding', 'The Lion', 'The Sword', 'The Root', 'The Fire', 'The Baker', 'The Necklace', 'The Gun', 'The Wolf', 'The Bear', 'The Feather', 'The Woman', 'The Servant', 'The Humble-bee', 'The Palace', 'The Struggle', 'The Knife', ""The Dragon's Hill"", 'None of the Above']",True,Male,Male,"- Mention: {{My master , who killed the dragon}}
- Explanation: The mention refers to the younger huntsman brother who killed the dragon.
- The mention refers to: The Younger Huntsman Brother 
","{2: 148, 0: 46, 1: 9, 4: 1, 3: 1}","{2: 148, 0: 46, 1: 9, 4: 1, 3: 1}",72,False,True
050_Briar-Rose_0,146,that country,8,"[965, 966]",NOM,-1,The Kingdom,40,89,89,89,57.75,4,4,False,9,-1,-2,-1,0,[],fantasy,None of the Above,None of the Above,that country (#This is the marked mention),True,"['The Twelfth Fairy', 'The Deep Sleep', 'The Feast', 'The Scullery Boy', 'The Castle-yard', 'Briar-rose', 'The King', 'The Evil Sentence', 'The Court', 'The Good Old Man', 'The Door', 'The Roof', 'The Thirteenth Fairy', 'The Maid', 'The Wall', 'The Spindle', 'The Cook', 'The Castle', 'The Old Woman', 'The Queen', ""The King's Son"", 'None of the Above']",True,None,None,"- Mention:  {{that country}} (#This is the marked mention) 
- Explanation: The mention refers to the country where the story of Briar-rose takes place.
- The mention refers to: None of the Above 
",{},{},22,False,False
101_Bearskin_0,307,her future bridegroom,0,"[1601, 1603]",NOM,-1,The Soldier,50,5,27,161,54.888888888888886,196,27,False,17,-1,-2,-1,1,['The Bride'],fantasy,The Soldier,The Soldier,her future bridegroom,True,"['The Bride', 'The Innkeeper', 'The Shaven Bear', 'The Ring', ""Bears Skin's Face"", 'The Eldest Daughter', ""The Soldier's Hair"", 'The Wine', 'The Pocket', 'The Circle Of Trees', 'The Cloak', 'The Second Daughter', 'The Bear', 'The Father', 'The Soldier', 'Dirt', 'The Green Coat', ""The Cause Of The Father's Grief"", 'The Devil', 'None of the Above']",True,Male,Male,"- Mention: {{her future bridegroom}}
- Explanation: The mention refers to the person the youngest daughter is going to marry.
- The mention refers to: The Soldier 
","{2: 111, 1: 40, 0: 18}","{2: 111, 1: 40, 0: 18}",20,False,True
092_The_King_of_the_Golden_Mountain_0,247,his father,0,"[1338, 1339]",NOM,-1,The Merchant,47,3,26,164,81.91304347826087,85,23,False,19,-1,-2,-1,1,"[""The Merchant's Son""]",fantasy,The Merchant,None of the Above,his father,False,"['The Town', 'The Black Dwarf', 'The Queen', ""The Merchant's Son's Finger"", 'A Piece Of Meat', 'A Glass Of Wine', 'The Ring', 'The Cloak', 'The Boat', 'The Field', ""The Queen's Own Kingdom"", 'The Palace', 'A Shepherd', ""The Merchant's Son"", 'The Sword', 'The Water Of Life', 'The Water', ""The Queen's Child"", 'The Golden Mountain', 'None of the Above']",False,Neutral,None,"- Mention: {{his father}}
- Explanation: The mention refers to the King's father, who is the merchant from the beginning of the story.
- The mention refers to: The Merchant 
","{2: 49, 1: 10, 0: 3}",{},20,False,True
027_The_Bremen_Town-Musicians_0,218,"the dog , who lay there",4,"[1287, 1292]",NOM,-1,The Hound,56,23,23,32,61.27272727272727,23,11,False,14,-1,-2,-1,0,[],fantasy,The Hound,The Hound,"the dog , who lay there",True,"['The Door', 'The Yard', 'The Road To Bremen', 'The Cat', 'The Light', 'Crowing', 'The Cock', 'The Master', 'Bremen', 'The House', 'The Donkey', 'The Robber', 'The Hound', 'The Housewife', 'The Table', 'None of the Above']",True,Male,Male,"- Mention: {{the dog , who lay there}}
- Explanation: The mention refers to the hound who was traveling with the donkey, cat, and cock.
- The mention refers to: The Hound 
","{0: 6, 1: 5, 2: 1}","{0: 6, 1: 5, 2: 1}",16,False,True
052_King_Thrushbeard_0,200,my father 's,0,"[1136, 1138]",NOM,-1,The Old King,43,41,41,120,48.93333333333333,28,15,False,15,-1,-2,-1,1,"[""The King's Daughter"", 'Others']",fantasy,The Old King,The Old King,my father 's,True,"['The Old King', 'The Hovel', ""The King's Daughter"", 'The Town', 'King Thrushbeard', 'The Door', 'The Forest', 'The Meadow', 'The Market-place', 'The Oath', 'None of the Above']",True,Male,Male,"- Mention: {{my father 's}}
- Explanation: The mention refers to the King's Daughter's father, who is the King of the kingdom.
- The mention refers to: The Old King 
","{2: 6, 0: 6, 1: 1}","{2: 6, 0: 6, 1: 1}",11,False,True
047_The_Juniper-Tree_0,264,his mother 's,1,"[1375, 1377]",NOM,-1,The First Wife,64,187,187,187,59.166666666666664,36,6,False,17,-1,-2,-1,1,"[""Marlinchen's Brother""]",fantasy,The First Wife,The First Wife,his mother 's,True,"['The Door', ""Marlinchen's Brother's Left Claw"", ""The Shoemaker's Roof"", 'A Pan Of Hot Water', 'The Wife', 'The House', 'The Sun', 'The Song', 'The Street', ""Marlinchen's Silk Handkerchief"", 'Marlinchen', 'The Chest', 'The Goldsmith', 'The First Wife', 'The Second Wife', 'The Wood', 'The Gold Chain', 'The Devil', ""Marlinchen's Brother's Neck"", ""Marlinchen's Brother's Head"", 'The Mill', 'The Shoemaker', 'The Millstone', ""Marlinchen's Brother's Hand"", 'The Lid Of The Chest', ""Marlinchen's Brother"", 'This Mist', 'The Apple', 'The Juniper-tree', 'None of the Above']",True,Female,Female,"- Mention: {{his mother 's}}
- Explanation: The mention refers to the first wife, the mother of the little boy.
- The mention refers to: The First Wife 
","{3: 27, 0: 3}","{3: 27, 0: 3}",30,False,True
092_The_King_of_the_Golden_Mountain_0,420,little men,2,"[2100, 2101]",NOM,-1,The Merchant's Son,35,1,78,78,43.23076923076923,206,26,False,9,-1,-2,-1,0,[],fantasy,The Merchant's Son,The Merchant's Son,little men,True,"['The Golden Mountain', ""The Merchant's Son's Finger"", 'A Shepherd', 'The Sword', 'The Ring', 'The Cloak', 'The Town', 'The Queen', 'The Merchant', ""The Queen's Own Kingdom"", 'A Piece Of Meat', 'A Glass Of Wine', 'The Palace', ""The Queen's Child"", 'The Boat', 'The Black Dwarf', 'The Water Of Life', 'The Field', 'The Water', ""The Merchant's Son"", 'None of the Above']",True,Male,Male,"- Mention: {{little men}}
- Explanation: The giants are referring to people with quick wits, and they are asking the merchant's son to divide their inheritance.
- The mention refers to: The Merchant's Son 
","{2: 129, 1: 33, 0: 17, 4: 1}","{2: 129, 1: 33, 0: 17, 4: 1}",21,False,True
"088_The_Singing,_Springing_Lark_0",473,a poor girl,4,"[2548, 2550]",NOM,-1,The Youngest Daughter,40,7,12,388,41.833333333333336,127,12,False,16,-1,-2,-1,0,[],fantasy,The Youngest Daughter,The Youngest Daughter,a poor girl,True,"['The Lion', 'The Eleventh', 'The Sea', 'The Griffin', 'The Casket', 'The Moon', 'The Youngest Daughter', 'The Father', 'The Egg', 'The Tree', 'The Singing, Soaring Lark', 'The Golden Dress', 'The Princess', 'The Forest', 'The Sun', 'The Page', 'The Nut', 'The Night Wind', 'None of the Above']",True,Female,Female,"- Mention: {{a poor girl}}
- Explanation: This mention refers to the youngest daughter who was promised to the lion.
- The mention refers to: The Youngest Daughter 
","{3: 72, 1: 25, 0: 17, 7: 1}","{3: 72, 1: 25, 0: 17, 7: 1}",19,False,True
060_The_Two_Brothers_0,1942,the young Queen,62,"[9799, 9801]",NOM,-1,The King's Daughter,43,2,50,50,55.285714285714285,164,49,False,21,-1,-2,-1,0,[],fantasy,The King's Daughter,The King's Daughter,the young Queen,True,"['The Foot', 'The Village', 'The Foster-father', 'The Lion', 'The Lion', 'The Wedding', 'The Root', 'The Poor Broom-maker', 'The Feather', 'The Gun', ""The King's Daughter"", 'The Royal Clothing', 'The Palace', 'The Bear', 'The Goldsmith', 'The Marshal', 'The Necklace', 'The Tree', 'The Host', ""The Dragon's Heads"", 'The Fire', 'The Bread', 'The Fox', 'The Baker', 'The Hare', 'The Bear', 'The Wine', 'The Spit', 'The Cook', 'The Time', 'The Fox', 'The Dragon', 'The Soldier', 'The Hart', 'The Meat', 'The Wolf', 'The Black Crape', 'The Wolf', 'The Time', ""The Younger Huntsman Brother's Head"", 'The Forest', 'The Wine', 'The Chamber', 'The Younger Huntsman Brother', 'The Egg', 'The Town', 'The Witch', 'The Royal Bed', 'The Cup-bearer', 'The Hare', 'The Wine', 'The Wand', 'The Humble-bee', 'The Knife', 'The King', 'The Church', 'The Sword', 'The Elder Huntsman Brother', 'The Servant', 'The Confectionery', 'The Inn', 'The Fire', 'The Struggle', 'The Red Cloth', 'The Woman', 'The House And Courtyard', ""The Dragon's Hill"", 'The Door', 'The Handkerchief', 'The Golden Bird', 'The Golden Clasp', 'None of the Above']",True,Female,Female,"- Mention: {{the young Queen}}
- Explanation: The young Queen is the King's daughter who was to be sacrificed to the dragon.
- The mention refers to: The King's Daughter 
","{3: 96, 0: 15, 1: 4}","{3: 96, 0: 15, 1: 4}",72,False,True
